번호,ID,문제 파일명,정답 파일명,출처,연도,과목,단원,관련 과목,정답률,난이도,답
"898","bab09353-6bf6-4c34-b875-11ae309a0c4c","정법98.png","정법98-a.png","2020년 10월 학평 8번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","87","하","2"
"899","75823cb8-6f21-40bb-a198-c9898baa66f1","정법97.png","정법97-a.png","2023학년도 수능 12번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","85","하","2"
"900","ae85c3ad-2d90-46d9-ac6d-732c2ab9583c","정법96.png","정법96-a.png","2022년 10월 학평 6번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","80","하","4"
"901","2f60788d-fbaa-4483-af71-c842b719e2f1","정법95.png","정법95-a.png","2021학년도 9월 모평 4번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","82","하","4"
"902","d8a7d518-cf6c-44cf-95d1-b67e5bf89231","정법94.png","정법94-a.png","2022년 4월 학평 9번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","83","하","3"
"903","e4c994db-8eb5-4c36-8deb-95d176827192","정법93.png","정법93-a.png","2022학년도 9월 모평 3번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","92","하","5"
"904","24f6b33a-bd6c-4e85-97d1-f06d1a3ce88c","정법92.png","정법92-a.png","2024학년도 6월 모평 3번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","90","하","1"
"905","b8438882-e5d6-4579-b8e6-80760d8dc514","정법91.png","정법91-a.png","(정) 2012학년도 6월 모평 4번","2012","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","44","중","1"
"906","7a297b0a-c4ef-4f9d-abc7-9fd82674e06a","정법90.png","정법90-a.png","2013년 7월 학평 14번","2013","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","61","하","5"
"907","d9fe1b27-74cb-41d2-b758-f3f52ceccf0f","정법89.png","정법89-a.png","2025학년도 수능 4번","2025","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","94","하","2"
"908","d1a88eab-bd32-4ec5-b36b-f252dc33a8b6","정법88.png","정법88-a.png","2024년 10월 학평 3번 ","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","85","하","2"
"909","ab884004-f2bf-4ac7-ad96-690818498c2c","정법87.png","정법87-a.png","2025학년도 9월 모평 6번","2025","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","96","하","4"
"910","99ff923b-251c-4040-b6c8-8326e480c3aa","정법86.png","정법86-a.png","2023년 10월 학평 12번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","93","하","1"
"911","e2ef5c3c-9744-4535-8007-3f0f8982d73e","정법85.png","정법85-a.png","2021년 3월 학평 14번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","71","하","5"
"912","029b921a-aefb-4ec2-8015-138b8fa715a3","정법84.png","정법84-a.png","2020년 7월 학평 2번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","68","하","4"
"913","550d8fbe-407b-4f0e-a6f5-192f0d69c4e7","정법83.png","정법83-a.png","2019년 7월 학평 16번","2019","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","67","하","3"
"914","f8bdcf25-c1da-47b1-8c1f-ecfda1e2328e","정법82.png","정법82-a.png","2020학년도 6월 모평 9번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","81","하","1"
"915","6c6a2ad0-46f6-4641-88e0-c023896fdfe7","정법81.png","정법81-a.png","2024학년도 수능 3번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","95","하","3"
"916","cd5f35b4-d3d4-465e-9f6b-8a40398d1805","정법80.png","정법80-a.png","2018년 7월 학평 16번","2018","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","65","하","4"
"917","f401a802-a903-4193-855b-b9f860fa0ffe","정법79.png","정법79-a.png","2022학년도 9월 모평 5번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","96","하","3"
"918","0daca03e-1522-4ab5-860b-f768efc6c449","정법78.png","정법78-a.png","2022년 4월 학평 1번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","68","하","1"
"919","e788ad72-6b0c-45a8-a602-95a21c08298a","정법77.png","정법77-a.png","2020년 4월 학평 1번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","86","하","1"
"920","1f653dba-a1a5-41c2-adcf-d3fb3d966704","정법76.png","정법76-a.png","2024학년도 9월 모평 4번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","78","하","2"
"921","29c5b03f-e026-4778-a1c3-b2c5e30842da","정법75.png","정법75-a.png","2020년 3월 학평 4번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","82","하","5"
"922","a864aa85-37d9-44aa-9a6a-3d5bac2593bc","정법74.png","정법74-a.png","2023년 4월 학평 3번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","79","하","1"
"923","405aead6-fffc-42ec-850b-df6510f53dca","정법73.png","정법73-a.png","2021년 7월 학평 5번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","78","하","4"
"924","a2a95c3e-19fd-44c2-ba60-fcb15172bff5","정법72.png","정법72-a.png","2019년 3월 학평 4번","2019","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","82","하","4"
"925","e4ed93e4-f21c-48df-a1bc-96e1b7bb5a35","정법71.png","정법71-a.png","2024년 7월 학평 9번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","81","하","3"
"926","bba08171-251d-47d0-8b8f-71e644d659f3","정법70.png","정법70-a.png","2022년 7월 학평 4번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","83","하","5"
"927","326e6099-9960-4a8d-9a2c-77393c51b290","정법69.png","정법69-a.png","2023년 3월 학평 4번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","80","하","1"
"928","9827788e-8099-471a-93bd-6a0f3cdf4d90","정법68.png","정법68-a.png","2022년 3월 학평 6번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","71","하","2"
"929","40b8f94b-335b-492b-9c64-7fd237665ac9","정법67.png","정법67-a.png","2017학년도 수능 7번","2017","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","86","하","3"
"930","ee449107-cc08-4b85-b0f9-cc49753aa85d","정법66.png","정법66-a.png","2022년 10월 학평 10번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","82","하","1"
"931","27257d82-f055-4f06-b84f-36335005f1a6","정법65.png","정법65-a.png","2023년 7월 학평 18번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","84","하","2"
"932","7298365c-69fc-41cc-9bed-1b542a7abb73","정법64.png","정법64-a.png","2024년 3월 학평 18번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","85","하","4"
"933","9b017bf5-f9e4-459f-8f54-149250634df0","정법63.png","정법63-a.png","2022학년도 수능 2번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","90","하","2"
"934","937b0ed6-e3de-4b44-8b73-b537bc1d7af0","정법62.png","정법62-a.png","2021학년도 수능 7번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","88","하","2"
"935","16f89a87-85fa-4fd3-986e-c206fe2b9515","정법61.png","정법61-a.png","2021학년도 6월 모평 6번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","96","하","2"
"936","07faee9b-9b6c-4e4f-b57d-3a99bb2362de","정법60.png","정법60-a.png","2020년 10월 학평 5번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","93","하","1"
"937","b539e11b-0ae6-4559-ae47-b863ecd75de9","정법59.png","정법59-a.png","2021학년도 9월 모평 3번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","87","하","2"
"938","11cad4ce-ddaf-47a7-88d5-fc115f9aa418","정법58.png","정법58-a.png","2022학년도 6월 모평 3번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","83","하","2"
"939","b25f341e-88dc-4313-8561-f72ccaa77bcf","정법57.png","정법57-a.png","2021년 4월 학평 5번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","92","하","2"
"940","cc804771-dcff-4916-9ce6-32d89451dc80","정법56.png","정법56-a.png","2024학년도 6월 모평 4번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","95","하","5"
"941","2d023dce-942a-4452-81aa-03b8b4bab634","정법55.png","정법55-a.png","2023학년도 6월 모평 6번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","95","하","2"
"942","9cf063e6-e4c1-49f6-af74-6f676343bf9c","정법54.png","정법54-a.png","2025학년도 6월 모평 3번","2025","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","95","하","1"
"943","0634ebd1-cad6-4a8e-b035-a2bba05d62d5","정법53.png","정법53-a.png","2024년 4월 학평 2번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","97","하","4"
"944","4dcfac23-97d8-4aaf-8a4b-f1ace97de0e3","정법52.png","정법52-a.png","2023학년도 수능 4번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","91","하","4"
"945","6bafbf9b-eab2-442d-b6ac-54cd097a210c","정법51.png","정법51-a.png","2023학년도 9월 모평 4번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","96","하","4"
"946","2c7c1a66-52d9-4d95-9345-31235b9dc291","정법50.png","정법50-a.png","2025학년도 수능 2번","2025","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","89","하","1"
"947","a77b2f85-254d-4fee-a3f0-8b2b67555342","정법49.png","정법49-a.png","2024년 10월 학평 1번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","89","하","1"
"948","a85b77b4-bc40-4e99-a63b-f3647a5d2055","정법48.png","정법48-a.png","2025학년도 9월 모평 2번","2025","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","88","하","5"
"949","50d0c80f-f742-4ebe-880d-88097538befa","정법47.png","정법47-a.png","2023년 10월 학평 6번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","92","하","1"
"950","e9276d1f-3a89-4d35-b870-49b3c5ef3acf","정법46.png","정법46-a.png","2022년 7월 학평 3번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","65","하","4"
"951","0d4f77a8-7648-4446-805b-651cda564f51","정법45.png","정법45-a.png","2022년 3월 학평 14번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","60","중","4"
"952","4f8271e2-60fd-47e3-934d-254b141b32eb","정법44.png","정법44-a.png","2022학년도 6월 모평 2번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","65","하","2"
"953","1ebd9a34-6bdf-4998-a76f-7618221dfd9e","정법43.png","정법43-a.png","2020학년도 수능 4번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","70","하","1"
"954","6acc300c-7ffc-4dd5-beba-973d1772dbf5","정법42.png","정법42-a.png","2021년 7월 학평 4번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","84","하","3"
"955","1c6430b1-66fc-4bce-ada8-33a8aa6809c9","정법41.png","정법41-a.png","2020년 7월 학평 3번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","84","하","5"
"956","bd7dc8c0-a82c-4998-9e2b-d2002f04fcaa","정법40.png","정법40-a.png","2019학년도 6월 모평 2번","2019","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","93","하","5"
"957","ca3eac5a-29d3-4f23-8f81-7e5bc50f83f4","정법39.png","정법39-a.png","2024년 4월 학평 1번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","95","하","1"
"958","8a585458-8a64-4422-9d37-ae20142264c4","정법38.png","정법38-a.png","2023년 3월 학평 3번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","73","하","5"
"959","e5d00fa8-a911-4ccc-814c-5168dda79850","정법37.png","정법37-a.png","2021년 3월 학평 6번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","82","하","3"
"960","f2d9fe16-dc84-4fe2-8eb5-4775e131dced","정법36.png","정법36-a.png","2021년 4월 학평 1번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","83","하","1"
"961","2ab5367a-3f08-4442-93c9-713ee0cab6ce","정법35.png","정법35-a.png","2024학년도 9월 모평 2번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","79","하","1"
"962","a3a81300-4206-45bc-8c3e-a096d4c8f818","정법34.png","정법34-a.png","2021학년도 수능 6번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","87","하","4"
"963","295b7be1-5b52-471f-91d1-86d37aaf5aa9","정법33.png","정법33-a.png","2021학년도 9월 모평 2번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","88","하","5"
"964","cff19f39-9e25-41d0-8c9f-97e0c73d37e6","정법32.png","정법32-a.png","2020년 10월 학평 14번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","93","하","2"
"965","ceeb0054-0f12-411a-ac17-ebd84e607b0f","정법31.png","정법31-a.png","2020년 3월 학평 2번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","72","하","5"
"966","88aa5e83-353c-4b64-8e36-4e544a4832ae","정법30.png","정법30-a.png","2025학년도 6월 모평 2번","2025","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","79","하","4"
"967","521f24cc-1d80-49b7-8916-9168f58dd2b3","정법29.png","정법29-a.png","2024년 7월 학평 8번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","94","하","2"
"968","2d6c4020-4074-404c-88e2-5eb85e10b71c","정법28.png","정법28-a.png","2020학년도 9월 모평 3번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","87","하","4"
"969","e55c79c6-bd1e-426c-ba8b-31a89194732a","정법27.png","정법27-a.png","2024학년도 수능2번 ","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","89","하","1"
